scenario,num_uavs,seed,episode,episode_coverage,episode_conflict_sim,episode_conflict_recomputed_120,conflict_events_120,pair_steps,episode_path,corrections,uav_steps,accepted,cva,fallback_nearest,raw_released,max_empty_streak,n_empty_streaks_ge2
urban,6,44,6,100.0,0.0,0.0,0,345,17977.451171875,2,210,136,2,0,0,0,0
urban,6,44,7,100.0,0.0,0.0,0,300,15697.4677734375,2,210,118,0,2,0,1,0
urban,6,44,8,100.0,0.0,0.0,0,285,15145.5927734375,0,210,114,0,0,0,0,0
urban,6,44,9,100.0,0.0,0.0,0,405,21188.0078125,0,210,162,0,0,0,0,0
urban,6,44,10,100.0,0.0,0.0,0,360,18842.369140625,6,210,138,6,0,0,0,0
urban,6,44,11,98.33333333333333,0.0,0.0,0,525,27388.1640625,0,210,210,0,0,0,0,0
urban,6,45,0,100.0,0.0,0.0,0,330,17246.09765625,0,210,132,0,0,0,0,0
urban,6,45,1,100.0,0.0,0.0,0,375,19537.025390625,0,210,150,0,0,0,0,0
urban,6,45,2,100.0,0.0,0.0,0,435,22688.59765625,0,210,174,0,0,0,0,0
urban,6,45,3,100.0,0.0,0.0,0,330,17322.091796875,0,210,132,0,0,0,0,0
urban,6,45,4,100.0,0.0,0.0,0,315,16748.16796875,4,210,122,4,0,0,0,0
urban,6,45,5,100.0,0.0,0.0,0,300,15680.830078125,0,210,120,0,0,0,0,0
urban,6,45,6,100.0,0.0,0.0,0,480,25434.130859375,0,210,192,0,0,0,0,0
urban,6,45,7,100.0,0.0,0.0,0,525,27025.537109375,0,210,210,0,0,0,0,0
urban,6,45,8,100.0,0.0,0.0,0,435,22387.65625,2,210,172,2,0,0,0,0
urban,6,45,9,100.0,0.0,0.0,0,480,24933.166015625,0,210,192,0,0,0,0,0
urban,6,45,10,100.0,0.0,0.0,0,450,23659.296875,16,210,164,16,0,0,0,0
urban,6,45,11,100.0,0.0,0.0,0,285,14998.0986328125,0,210,114,0,0,0,0,0
urban,6,46,0,100.0,0.0,0.0,0,390,20196.251953125,0,210,156,0,0,0,0,0
urban,6,46,1,100.0,0.0,0.0,0,480,24854.359375,10,210,182,10,0,0,0,0
urban,6,46,2,100.0,0.0,0.0,0,315,16452.06640625,0,210,126,0,0,0,0,0
urban,6,46,3,100.0,0.0,0.0,0,315,16377.140625,0,210,126,0,0,0,0,0
urban,6,46,4,100.0,0.0,0.0,0,285,14902.6630859375,2,210,112,2,0,0,0,0
urban,6,46,5,100.0,0.0,0.0,0,360,18961.123046875,0,210,144,0,0,0,0,0
urban,6,46,6,100.0,0.0,0.0,0,300,15694.1455078125,0,210,120,0,0,0,0,0
urban,6,46,7,100.0,0.0,0.0,0,285,15160.9365234375,0,210,114,0,0,0,0,0
urban,6,46,8,100.0,0.0,0.0,0,465,24012.5703125,4,210,182,4,0,0,0,0
urban,6,46,9,98.33333333333333,0.0,0.0,0,525,26831.052734375,0,210,210,0,0,0,0,0
urban,6,46,10,100.0,0.0,0.0,0,435,22230.7109375,12,210,162,10,2,0,1,0
urban,6,46,11,100.0,0.0,0.0,0,405,20935.61328125,0,210,162,0,0,0,0,0
urban,8,42,0,100.0,0.0,0.0,0,476,17684.146484375,0,280,136,0,0,0,0,0
urban,8,42,1,100.0,0.0,0.0,0,840,31347.763671875,2,280,238,2,0,0,0,0
urban,8,42,2,100.0,0.0,0.0,0,560,21105.1875,12,280,148,12,0,0,0,0
urban,8,42,3,100.0,0.0,0.0,0,364,13700.9140625,0,280,104,0,0,0,0,0
urban,8,42,4,100.0,0.0,0.0,0,448,16947.033203125,0,280,128,0,0,0,0,0
urban,8,42,5,100.0,0.0,0.0,0,588,21649.7109375,0,280,168,0,0,0,0,0
urban,8,42,6,100.0,0.0,0.0,0,476,17900.90234375,0,280,136,0,0,0,0,0
urban,8,42,7,98.33333333333333,0.0,0.0,0,980,35488.87109375,0,280,280,0,0,0,0,0
urban,8,42,8,100.0,0.0,0.0,0,504,18955.578125,0,280,144,0,0,0,0,0
urban,8,42,9,100.0,0.0,0.0,0,672,24819.87109375,18,280,174,18,0,0,0,0
urban,8,42,10,100.0,0.0,0.0,0,448,16991.9375,0,280,128,0,0,0,0,0
urban,8,42,11,100.0,0.0,0.0,0,728,26720.25,0,280,208,0,0,0,0,0
urban,8,43,0,100.0,0.0,0.0,0,644,23927.140625,0,280,184,0,0,0,0,0
urban,8,43,1,100.0,0.0,0.0,0,504,18929.20703125,0,280,144,0,0,0,0,0
urban,8,43,2,100.0,0.0,0.0,0,448,16784.796875,0,280,128,0,0,0,0,0
urban,8,43,3,100.0,0.0,0.0,0,812,29848.44140625,2,280,230,2,0,0,0,0
urban,8,43,4,100.0,0.0,0.0,0,560,20905.11328125,2,280,158,0,2,0,1,0
urban,8,43,5,100.0,0.0,0.0,0,504,18892.87890625,0,280,144,0,0,0,0,0
urban,8,43,6,100.0,0.0,0.0,0,364,13901.525390625,6,280,98,6,0,0,0,0
urban,8,43,7,100.0,0.0,0.0,0,448,16888.0859375,10,280,118,8,2,0,1,0
urban,8,43,8,100.0,0.0,0.0,0,588,21966.056640625,4,280,164,4,0,0,0,0
urban,8,43,9,100.0,0.0,0.0,0,420,15685.0517578125,0,280,120,0,0,0,0,0
urban,8,43,10,100.0,0.0,0.0,0,560,20719.658203125,0,280,160,0,0,0,0,0
urban,8,43,11,100.0,0.0,0.0,0,336,12799.28515625,0,280,96,0,0,0,0,0
urban,8,44,0,100.0,0.0,0.0,0,700,26235.19921875,6,280,194,6,0,0,0,0
urban,8,44,1,100.0,0.0,0.0,0,448,16911.625,2,280,126,2,0,0,0,0
urban,8,44,2,100.0,0.0,0.0,0,448,16903.3203125,0,280,128,0,0,0,0,0
urban,8,44,3,100.0,0.0,0.0,0,840,30869.00390625,0,280,240,0,0,0,0,0
urban,8,44,4,100.0,0.0,0.0,0,504,19035.318359375,0,280,144,0,0,0,0,0
urban,8,44,5,100.0,0.0,0.0,0,560,20950.91015625,0,280,160,0,0,0,0,0
urban,8,44,6,100.0,0.0,0.0,0,672,25019.0625,0,280,192,0,0,0,0,0
urban,8,44,7,100.0,0.0,0.0,0,756,27614.72265625,2,280,214,2,0,0,0,0
urban,8,44,8,100.0,0.0,0.0,0,728,26906.9296875,2,280,206,2,0,0,0,0
urban,8,44,9,100.0,0.0,0.0,0,560,20702.013671875,4,280,156,4,0,0,0,0
urban,8,44,10,100.0,0.0,0.0,0,644,23979.7734375,0,280,184,0,0,0,0,0
urban,8,44,11,100.0,0.0,0.0,0,644,23920.5390625,18,280,166,18,0,0,0,0
urban,8,45,0,100.0,0.0,0.0,0,532,19957.1640625,0,280,152,0,0,0,0,0
urban,8,45,1,100.0,0.0,0.0,0,532,20194.41796875,0,280,152,0,0,0,0,0
urban,8,45,2,100.0,0.0,0.0,0,476,18096.30859375,2,280,134,2,0,0,0,0
urban,8,45,3,100.0,0.0,0.0,0,420,15739.841796875,1,280,118,0,1,1,1,0
urban,8,45,4,100.0,0.0,0.0,0,532,19866.423828125,18,280,134,18,0,0,0,0
urban,8,45,5,100.0,0.0,0.0,0,476,17965.859375,6,280,130,4,2,0,1,0
urban,8,45,6,100.0,0.0,0.0,0,476,17720.490234375,0,280,136,0,0,0,0,0
urban,8,45,7,100.0,0.0,0.0,0,644,23903.58984375,0,280,184,0,0,0,0,0
urban,8,45,8,100.0,0.0,0.0,0,336,12617.615234375,0,280,96,0,0,0,0,0
urban,8,45,9,100.0,0.0,0.0,0,728,26928.18359375,6,280,202,6,0,0,0,0
urban,8,45,10,100.0,0.0,0.0,0,448,16684.876953125,0,280,128,0,0,0,0,0
urban,8,45,11,100.0,0.0,0.0,0,336,12837.8076171875,0,280,96,0,0,0,0,0
urban,8,46,0,100.0,0.0,0.0,0,616,23088.44921875,2,280,174,2,0,0,0,0
urban,8,46,1,100.0,0.0,0.0,0,756,27644.888671875,16,280,200,16,0,0,0,0
urban,8,46,2,100.0,0.0,0.0,0,644,23749.328125,0,280,184,0,0,0,0,0
urban,8,46,3,100.0,0.0,0.0,0,336,12768.7119140625,0,280,96,0,0,0,0,0
urban,8,46,4,100.0,0.0,0.0,0,420,15803.5048828125,0,280,120,0,0,0,0,0
urban,8,46,5,100.0,0.0,0.0,0,952,35098.32421875,0,280,272,0,0,0,0,0
urban,8,46,6,100.0,0.0,0.0,0,476,17922.3984375,0,280,136,0,0,0,0,0
urban,8,46,7,95.0,0.0,0.0,0,980,35796.921875,2,280,278,2,0,0,0,0
urban,8,46,8,100.0,0.0,0.0,0,616,23133.03125,0,280,176,0,0,0,0,0
urban,8,46,9,100.0,0.0,0.0,0,644,23970.77734375,2,280,182,2,0,0,0,0
urban,8,46,10,100.0,0.0,0.0,0,504,19042.96484375,0,280,144,0,0,0,0,0
urban,8,46,11,100.0,0.0,0.0,0,532,19947.455078125,0,280,152,0,0,0,0,0
mountain,4,42,0,100.0,0.0,0.0,0,204,17658.60546875,0,140,136,0,0,0,0,0
mountain,4,42,1,82.85714285714286,0.0,0.0,0,210,18590.193359375,0,140,140,0,0,0,0,0
mountain,4,42,2,100.0,0.0,0.0,0,180,15695.607421875,0,140,120,0,0,0,0,0
mountain,4,42,3,100.0,0.0,0.0,0,210,18376.96875,0,140,140,0,0,0,0,0
mountain,4,42,4,100.0,0.0,0.0,0,168,14663.943359375,0,140,112,0,0,0,0,0
mountain,4,42,5,86.66666666666667,0.0,0.0,0,210,18158.384765625,0,140,140,0,0,0,0,0
mountain,4,42,6,100.0,0.0,0.0,0,156,13608.3291015625,0,140,104,0,0,0,0,0
mountain,4,42,7,80.0,0.0,0.0,0,210,18726.21484375,0,140,140,0,0,0,0,0
mountain,4,42,8,96.66666666666667,0.0,0.0,0,210,18182.46875,0,140,140,0,0,0,0,0
mountain,4,42,9,100.0,0.0,0.0,0,168,14814.384765625,0,140,112,0,0,0,0,0
mountain,4,42,10,78.33333333333333,0.0,0.0,0,210,18462.23046875,4,140,136,4,0,0,0,0
mountain,4,42,11,95.0,0.0,0.0,0,210,18424.287109375,0,140,140,0,0,0,0,0
mountain,4,43,0,95.55555555555556,0.0,0.0,0,210,18033.5078125,0,140,140,0,0,0,0,0
mountain,4,43,1,80.0,0.0,0.0,0,210,18349.775390625,0,140,140,0,0,0,0,0
mountain,4,43,2,100.0,0.0,0.0,0,192,16587.876953125,0,140,128,0,0,0,0,0
mountain,4,43,3,94.28571428571428,0.0,0.0,0,210,18575.4296875,0,140,140,0,0,0,0,0
mountain,4,43,4,96.66666666666667,0.0,0.0,0,210,18311.37890625,0,140,140,0,0,0,0,0
mountain,4,43,5,93.33333333333333,0.0,0.0,0,210,18121.9296875,6,140,134,6,0,0,0,0
mountain,4,43,6,100.0,0.0,0.0,0,162,14223.337890625,0,140,108,0,0,0,0,0
mountain,4,43,7,100.0,0.0,0.0,0,162,14196.384765625,0,140,108,0,0,0,0,0
mountain,4,43,8,100.0,0.0,0.0,0,210,18157.58203125,0,140,140,0,0,0,0,0
mountain,4,43,9,100.0,0.0,0.0,0,210,18137.814453125,2,140,138,2,0,0,0,0
mountain,4,43,10,95.0,0.0,0.0,0,210,18451.943359375,0,140,140,0,0,0,0,0
mountain,4,43,11,88.33333333333333,0.0,0.0,0,210,18370.267578125,0,140,140,0,0,0,0,0
mountain,4,44,0,100.0,0.0,0.0,0,192,16384.92578125,0,140,128,0,0,0,0,0
mountain,4,44,1,93.33333333333333,0.0,0.0,0,210,18209.9921875,6,140,134,6,0,0,0,0
mountain,4,44,2,100.0,0.0,0.0,0,192,16638.74609375,0,140,128,0,0,0,0,0
mountain,4,44,3,83.33333333333334,0.0,0.0,0,210,18364.970703125,8,140,132,8,0,0,0,0
mountain,4,44,4,91.66666666666666,0.0,0.0,0,210,18080.158203125,0,140,140,0,0,0,0,0
mountain,4,44,5,97.14285714285714,0.0,0.0,0,210,18159.96875,0,140,140,0,0,0,0,0
mountain,4,44,6,90.0,0.0,0.0,0,210,18232.84375,14,140,126,8,6,0,1,0
mountain,4,44,7,88.57142857142857,0.0,0.0,0,210,18289.69140625,8,140,132,7,1,0,1,0
mountain,4,44,8,97.14285714285714,0.0,0.0,0,210,18108.75390625,0,140,140,0,0,0,0,0
mountain,4,44,9,97.77777777777777,0.0,0.0,0,210,18214.82421875,4,140,136,4,0,0,0,0
mountain,4,44,10,93.33333333333333,0.0,0.0,0,210,18459.044921875,0,140,140,0,0,0,0,0
mountain,4,44,11,97.77777777777777,0.0,0.0,0,210,18150.943359375,0,140,140,0,0,0,0,0
mountain,4,45,0,94.28571428571428,0.0,0.0,0,210,17991.6875,0,140,140,0,0,0,0,0
mountain,4,45,1,95.0,0.0,0.0,0,210,18198.935546875,0,140,140,0,0,0,0,0
mountain,4,45,2,80.0,0.0,0.0,0,210,18142.310546875,22,140,118,18,4,0,1,0
mountain,4,45,3,96.66666666666667,0.0,0.0,0,210,18112.728515625,2,140,138,0,2,0,1,0
mountain,4,45,4,100.0,0.0,0.0,0,168,14645.947265625,0,140,112,0,0,0,0,0
mountain,4,45,5,82.85714285714286,0.0,0.0,0,210,18634.693359375,2,140,138,2,0,0,0,0
mountain,4,45,6,93.33333333333333,0.0,0.0,0,210,18239.126953125,0,140,140,0,0,0,0,0
mountain,4,45,7,97.77777777777777,0.0,0.0,0,210,18271.099609375,0,140,140,0,0,0,0,0
mountain,4,45,8,75.55555555555556,0.0,0.0,0,210,18634.1796875,0,140,140,0,0,0,0,0
mountain,4,45,9,90.0,0.0,0.0,0,210,18449.2421875,0,140,140,0,0,0,0,0
mountain,4,45,10,88.88888888888889,0.0,0.0,0,210,18144.875,1,140,139,1,0,0,0,0
mountain,4,45,11,97.14285714285714,0.0,0.0,0,210,18434.92578125,10,140,130,9,1,0,1,0
mountain,4,46,0,100.0,0.0,0.0,0,180,15469.34375,0,140,120,0,0,0,0,0
mountain,4,46,1,93.33333333333333,0.0,0.0,0,210,18258.62890625,0,140,140,0,0,0,0,0
mountain,4,46,2,97.77777777777777,0.0,0.0,0,210,17981.232421875,8,140,132,8,0,0,0,0
mountain,4,46,3,98.33333333333333,0.0,0.0,0,210,17997.3828125,0,140,140,0,0,0,0,0
mountain,4,46,4,91.42857142857143,0.0,0.0,0,210,18119.3828125,0,140,140,0,0,0,0,0
mountain,4,46,5,100.0,0.0,0.0,0,192,16838.056640625,2,140,126,2,0,0,0,0
mountain,4,46,6,100.0,0.0,0.0,0,162,14036.1640625,0,140,108,0,0,0,0,0
mountain,4,46,7,100.0,0.0,0.0,0,168,14558.3369140625,0,140,112,0,0,0,0,0
mountain,4,46,8,73.33333333333333,0.0,0.0,0,210,18689.26171875,10,140,130,9,1,0,1,0
mountain,4,46,9,93.33333333333333,0.0,0.0,0,210,18048.1796875,0,140,140,0,0,0,0,0
mountain,4,46,10,80.0,0.0,0.0,0,210,18108.30859375,4,140,136,0,4,0,2,2
mountain,4,46,11,100.0,0.0,0.0,0,180,15629.57421875,0,140,120,0,0,0,0,0
mountain,6,42,0,100.0,0.0,0.0,0,420,21684.201171875,2,210,166,2,0,0,0,0
mountain,6,42,1,100.0,0.0,0.0,0,420,21648.95703125,10,210,158,10,0,0,0,0
mountain,6,42,2,95.0,0.0,0.0,0,525,26906.4140625,12,210,198,12,0,0,0,0
mountain,6,42,3,100.0,0.0,0.0,0,480,24783.5859375,0,210,192,0,0,0,0,0
mountain,6,42,4,100.0,0.0,0.0,0,315,16476.6171875,0,210,126,0,0,0,0,0
mountain,6,42,5,100.0,0.0,0.0,0,435,22656.2734375,6,210,168,6,0,0,0,0
mountain,6,42,6,97.77777777777777,0.0,0.0,0,525,26753.685546875,18,210,192,18,0,0,0,0
mountain,6,42,7,100.0,0.0,0.0,0,270,14250.140625,0,210,108,0,0,0,0,0
mountain,6,42,8,100.0,0.0,0.0,0,420,21702.2578125,0,210,168,0,0,0,0,0
mountain,6,42,9,100.0,0.0,0.0,0,315,16461.51171875,0,210,126,0,0,0,0,0
mountain,6,42,10,100.0,0.0,0.0,0,420,21697.3359375,0,210,168,0,0,0,0,0
mountain,6,42,11,100.0,0.0,0.0,0,390,20608.607421875,0,210,156,0,0,0,0,0
mountain,6,43,0,100.0,0.0,0.0,0,315,16462.05078125,0,210,126,0,0,0,0,0
mountain,6,43,1,100.0,0.0,0.0,0,495,21280.60546875,0,210,165,0,0,33,33,1
mountain,6,43,2,100.0,0.0,0.0,0,450,23338.6171875,12,210,168,12,0,0,0,0
mountain,6,43,3,100.0,0.0,0.0,0,240,12630.4638671875,0,210,96,0,0,0,0,0
mountain,6,43,4,100.0,0.0,0.0,0,450,23033.822265625,14,210,166,14,0,0,0,0
mountain,6,43,5,100.0,0.0,0.0,0,225,11945.4140625,0,210,90,0,0,0,0,0
mountain,6,43,6,100.0,0.0,0.0,0,435,22538.091796875,6,210,168,6,0,0,0,0
mountain,6,43,7,100.0,0.0,0.0,0,405,20994.390625,0,210,162,0,0,0,0,0
mountain,6,43,8,100.0,0.0,0.0,0,435,22502.8671875,4,210,170,4,0,0,0,0
mountain,6,43,9,100.0,0.0,0.0,0,300,15744.7109375,0,210,120,0,0,0,0,0
mountain,6,43,10,98.33333333333333,0.0,0.0,0,525,26798.12890625,0,210,210,0,0,0,0,0
mountain,6,43,11,100.0,0.0,0.0,0,300,15683.6865234375,0,210,120,0,0,0,0,0
mountain,6,44,0,100.0,0.0,0.0,0,330,17202.755859375,0,210,132,0,0,0,0,0
mountain,6,44,1,100.0,0.0,0.0,0,270,14255.798828125,0,210,108,0,0,0,0,0
mountain,6,44,2,100.0,0.0,0.0,0,345,18038.01953125,0,210,138,0,0,0,0,0
mountain,6,44,3,98.33333333333333,0.0,0.0,0,525,26973.146484375,2,210,208,2,0,0,0,0
mountain,6,44,4,100.0,0.0,0.0,0,300,15922.62109375,0,210,120,0,0,0,0,0
mountain,6,44,5,100.0,0.0,0.0,0,405,20931.421875,0,210,162,0,0,0,0,0
mountain,6,44,6,98.33333333333333,0.0,0.0,0,525,26941.4140625,2,210,208,2,0,0,0,0
mountain,6,44,7,100.0,0.0,0.0,0,420,21922.72265625,0,210,168,0,0,0,0,0
mountain,6,44,8,100.0,0.0,0.0,0,405,20964.6484375,0,210,162,0,0,0,0,0
mountain,6,44,9,100.0,0.0,0.0,0,525,26902.46875,0,210,210,0,0,0,0,0
mountain,6,44,10,97.14285714285714,0.0,0.0,0,525,26853.06640625,6,210,204,6,0,0,0,0
mountain,6,44,11,100.0,0.0,0.0,0,480,24672.576171875,0,210,192,0,0,0,0,0
mountain,6,45,0,100.0,0.0,0.0,0,405,21243.78515625,2,210,160,0,2,0,1,0
mountain,6,45,1,100.0,0.0,0.0,0,330,17247.21484375,2,210,130,1,1,0,1,0
mountain,6,45,2,100.0,0.0,0.0,0,315,16821.701171875,0,210,126,0,0,0,0,0
mountain,6,45,3,100.0,0.0,0.0,0,300,15669.2490234375,1,210,118,0,1,1,1,0
mountain,6,45,4,100.0,0.0,0.0,0,480,24694.10546875,0,210,192,0,0,0,0,0
mountain,6,45,5,94.28571428571428,0.0,0.0,0,525,26951.505859375,0,210,210,0,0,0,0,0
mountain,6,45,6,100.0,0.0,0.0,0,435,22415.912109375,0,210,174,0,0,0,0,0
mountain,6,45,7,100.0,0.0,0.0,0,375,19530.693359375,0,210,150,0,0,0,0,0
mountain,6,45,8,100.0,0.0,0.0,0,345,18127.388671875,0,210,138,0,0,0,0,0
mountain,6,45,9,100.0,0.0,0.0,0,270,14281.34375,6,210,102,5,1,0,1,0
mountain,6,45,10,100.0,0.0,0.0,0,420,21719.650390625,0,210,168,0,0,0,0,0
mountain,6,45,11,100.0,0.0,0.0,0,390,20332.05859375,0,210,156,0,0,0,0,0
mountain,6,46,0,100.0,0.0,0.0,0,420,22223.71484375,0,210,168,0,0,0,0,0
mountain,6,46,1,100.0,0.0,0.0,0,420,21704.42578125,0,210,168,0,0,0,0,0
mountain,6,46,2,100.0,0.0,0.0,0,300,15640.2666015625,2,210,118,2,0,0,0,0
mountain,6,46,3,100.0,0.0,0.0,0,390,20173.908203125,0,210,156,0,0,0,0,0
mountain,6,46,4,100.0,0.0,0.0,0,360,19008.42578125,0,210,144,0,0,0,0,0
mountain,6,46,5,97.14285714285714,0.0,0.0,0,525,27043.099609375,0,210,210,0,0,0,0,0
mountain,6,46,6,100.0,0.0,0.0,0,345,17920.25,0,210,138,0,0,0,0,0
mountain,6,46,7,100.0,0.0,0.0,0,315,16470.62109375,0,210,126,0,0,0,0,0
mountain,6,46,8,100.0,0.0,0.0,0,375,19607.73828125,0,210,150,0,0,0,0,0
mountain,6,46,9,100.0,0.0,0.0,0,360,18748.125,2,210,142,2,0,0,0,0
mountain,6,46,10,100.0,0.0,0.0,0,300,15722.330078125,0,210,120,0,0,0,0,0
mountain,6,46,11,100.0,0.0,0.0,0,345,18085.021484375,0,210,138,0,0,0,0,0
mountain,8,42,0,100.0,0.0,0.0,0,784,29178.4296875,2,280,222,2,0,0,0,0
mountain,8,42,1,98.33333333333333,0.0,0.0,0,980,35675.1015625,12,280,268,12,0,0,0,0
mountain,8,42,2,100.0,0.0,0.0,0,756,27585.51953125,0,280,216,0,0,0,0,0
mountain,8,42,3,100.0,0.0,0.0,0,532,19738.05078125,10,280,142,10,0,0,0,0
mountain,8,42,4,95.0,0.0,0.0,0,980,35844.18359375,10,280,270,10,0,0,0,0
mountain,8,42,5,100.0,0.0,0.0,0,476,17891.697265625,0,280,136,0,0,0,0,0
mountain,8,42,6,100.0,0.0,0.0,0,420,15822.134765625,8,280,112,8,0,0,0,0
mountain,8,42,7,100.0,0.0,0.0,0,756,27757.978515625,4,280,212,4,0,0,0,0
mountain,8,42,8,98.33333333333333,0.0,0.0,0,980,35711.94140625,10,280,270,9,1,0,1,0
mountain,8,42,9,100.0,0.0,0.0,0,700,25673.61328125,2,280,198,2,0,0,0,0
mountain,8,42,10,100.0,0.0,0.0,0,728,26647.951171875,0,280,208,0,0,0,0,0
mountain,8,42,11,100.0,0.0,0.0,0,476,17876.33203125,2,280,134,2,0,0,0,0
mountain,8,43,0,100.0,0.0,0.0,0,672,24786.677734375,0,280,192,0,0,0,0,0
mountain,8,43,1,100.0,0.0,0.0,0,392,14971.421875,0,280,112,0,0,0,0,0
mountain,8,43,2,98.33333333333333,0.0,0.0,0,980,35481.0390625,0,280,280,0,0,0,0,0
mountain,8,43,3,100.0,0.0,0.0,0,700,26117.09765625,6,280,194,6,0,0,0,0
mountain,8,43,4,100.0,0.0,0.0,0,588,21829.2890625,0,280,168,0,0,0,0,0
mountain,8,43,5,100.0,0.0,0.0,0,420,15699.6240234375,6,280,114,6,0,0,0,0
mountain,8,43,6,100.0,0.0,0.0,0,588,22002.119140625,2,280,166,2,0,0,0,0
mountain,8,43,7,100.0,0.0,0.0,0,644,23990.16015625,0,280,184,0,0,0,0,0
mountain,8,43,8,100.0,0.0,0.0,0,364,13973.54296875,0,280,104,0,0,0,0,0
mountain,8,43,9,100.0,0.0,0.0,0,532,19960.65625,2,280,150,2,0,0,0,0
mountain,8,43,10,100.0,0.0,0.0,0,504,18986.646484375,6,280,138,6,0,0,0,0
mountain,8,43,11,100.0,0.0,0.0,0,476,17865.333984375,4,280,132,4,0,0,0,0
mountain,8,44,0,100.0,0.0,0.0,0,476,17875.8984375,0,280,136,0,0,0,0,0
mountain,8,44,1,100.0,0.0,0.0,0,588,21751.609375,8,280,160,2,6,0,3,2
mountain,8,44,2,100.0,0.0,0.0,0,420,15769.458984375,2,280,118,2,0,0,0,0
mountain,8,44,3,100.0,0.0,0.0,0,252,9640.9140625,0,280,72,0,0,0,0,0
mountain,8,44,4,100.0,0.0,0.0,0,448,16822.31640625,0,280,128,0,0,0,0,0
mountain,8,44,5,100.0,0.0,0.0,0,784,29047.423828125,2,280,222,2,0,0,0,0
mountain,8,44,6,100.0,0.0,0.0,0,728,26802.486328125,0,280,208,0,0,0,0,0
mountain,8,44,7,100.0,0.0,0.0,0,280,10747.623046875,0,280,80,0,0,0,0,0
mountain,8,44,8,88.88888888888889,0.0,0.0,0,980,36196.1484375,57,280,220,51,6,3,1,0
mountain,8,44,9,100.0,0.0,0.0,0,588,21959.42578125,0,280,168,0,0,0,0,0
mountain,8,44,10,100.0,0.0,0.0,0,308,11790.859375,0,280,88,0,0,0,0,0
mountain,8,44,11,93.33333333333333,0.01020408163265306,0.01020408163265306,10,980,35649.234375,12,280,248,12,0,20,10,3
mountain,8,45,0,100.0,0.0,0.0,0,280,10761.484375,0,280,80,0,0,0,0,0
mountain,8,45,1,100.0,0.0,0.0,0,532,19742.052734375,2,280,150,2,0,0,0,0
mountain,8,45,2,100.0,0.0,0.0,0,448,16721.771484375,4,280,124,4,0,0,0,0
mountain,8,45,3,100.0,0.0,0.0,0,364,13788.6865234375,0,280,104,0,0,0,0,0
mountain,8,45,4,100.0,0.0,0.0,0,476,17813.01171875,0,280,136,0,0,0,0,0
mountain,8,45,5,100.0,0.0,0.0,0,560,21033.66796875,2,280,158,2,0,0,0,0
mountain,8,45,6,100.0,0.0,0.0,0,392,15003.775390625,0,280,112,0,0,0,0,0
mountain,8,45,7,100.0,0.0,0.0,0,420,15754.109375,2,280,118,2,0,0,0,0
mountain,8,45,8,100.0,0.0,0.0,0,308,11589.05859375,0,280,88,0,0,0,0,0
mountain,8,45,9,100.0,0.0,0.0,0,476,17776.921875,2,280,134,2,0,0,0,0
mountain,8,45,10,100.0,0.0,0.0,0,812,30277.703125,0,280,232,0,0,0,0,0
mountain,8,45,11,100.0,0.0,0.0,0,336,12828.5654296875,0,280,96,0,0,0,0,0
mountain,8,46,0,93.33333333333333,0.0,0.0,0,980,35647.91796875,0,280,280,0,0,0,0,0
mountain,8,46,1,98.33333333333333,0.0,0.0,0,980,35412.46484375,2,280,278,2,0,0,0,0
mountain,8,46,2,100.0,0.0,0.0,0,420,15895.9150390625,0,280,120,0,0,0,0,0
mountain,8,46,3,100.0,0.0,0.0,0,812,29875.078125,4,280,228,4,0,0,0,0
mountain,8,46,4,100.0,0.0,0.0,0,756,27884.576171875,0,280,216,0,0,0,0,0
mountain,8,46,5,100.0,0.0,0.0,0,504,18925.87109375,0,280,144,0,0,0,0,0
mountain,8,46,6,100.0,0.0,0.0,0,476,17827.51171875,0,280,136,0,0,0,0,0
mountain,8,46,7,100.0,0.0,0.0,0,672,24956.71875,0,280,192,0,0,0,0,0
mountain,8,46,8,100.0,0.0,0.0,0,896,32597.27734375,6,280,250,6,0,0,0,0
mountain,8,46,9,100.0,0.0,0.0,0,504,19207.89453125,4,280,140,4,0,0,0,0
mountain,8,46,10,100.0,0.0,0.0,0,532,19999.857421875,0,280,152,0,0,0,0,0
mountain,8,46,11,100.0,0.0,0.0,0,420,15876.5908203125,0,280,120,0,0,0,0,0
mountain-dense,4,42,0,85.0,0.0,0.0,0,210,18603.30078125,2,140,138,2,0,0,0,0
mountain-dense,4,42,1,88.88888888888889,0.0,0.0,0,210,18388.169921875,0,140,140,0,0,0,0,0
mountain-dense,4,42,2,97.77777777777777,0.0,0.0,0,210,18179.2734375,0,140,140,0,0,0,0,0
mountain-dense,4,42,3,97.14285714285714,0.0,0.0,0,210,18203.75390625,0,140,140,0,0,0,0,0
mountain-dense,4,42,4,80.0,0.0,0.0,0,210,18513.08203125,0,140,140,0,0,0,0,0
mountain-dense,4,42,5,96.66666666666667,0.0,0.0,0,210,18102.01171875,0,140,140,0,0,0,0,0
mountain-dense,4,42,6,95.55555555555556,0.0,0.0,0,210,18294.126953125,0,140,140,0,0,0,0,0
mountain-dense,4,42,7,86.66666666666667,0.0,0.0,0,210,18291.873046875,8,140,132,8,0,0,0,0
mountain-dense,4,42,8,94.28571428571428,0.0,0.0,0,210,18062.5390625,0,140,139,0,0,1,1,0
mountain-dense,4,42,9,100.0,0.0,0.0,0,192,16558.46484375,0,140,128,0,0,0,0,0
